record_type,current_path,filename,document_id,title,version,status,classification,normative_role,semantic_owner,brand_era,canonical_state,dependencies,supersedes,superseded_by,target_class,target_path,recommended_action,duplicate_of,migration_risk,sprint,evidence_basis,notes
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-001-V2.0.md,RSN-001-V2.0.md,N/A,RSN-001 — Universal Reasoning Constitution,2.0,N/A,N/A,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-001-V2.0.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 6413 bytes, SHA256 dfb766cf5937..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-001.md,RSN-001.md,N/A,RSN-001 — Reasoning Constitution,1.0,** RATIFIED,** Constitutional Domain,** Zyppi Constitutional Architecture,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 8051 bytes, SHA256 309a2582ed93..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-002.md,RSN-002.md,N/A,RSN-002 — Methodology Registry Constitution,1.0,N/A,N/A,N/A,N/A,Zyppi,DRAFT,**,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-002.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 7672 bytes, SHA256 c21aab1cf64b..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-003.md,RSN-003.md,N/A,RSN-003 Constitutional Resolution (CR-001),1.0,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/06-RSN/RSN-003.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 6217 bytes, SHA256 23fedeba5ed1..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/BRAND-001.md,BRAND-001.md,N/A,BRAND-001 — Constitutional Brand Framework,N/A,**     | Ratified                                                                                                                                                                                       |,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,"** | NORTH-STAR.md, FOUNDING-PRINCIPLES.md, CONSTITUTION-001.md, REALITY-001.md, FORCES-001.md, SYSTEMS-001.md, FRICTION-001.md, OPPORTUNITY-001.md, CATEGORY-001.md, BUYER-001.md, LANGUAGE-001.md |",N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/BRAND-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 11819 bytes, SHA256 9d04ce4c7a1d..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/BUYER-001.md,BUYER-001.md,N/A,BUYER-001 — Constitutional Framework for Decision Authority,N/A,**     | Ratified                                                                                                                             |,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** | NORTH_STAR, FOUNDING_PRINCIPLES, CONSTITUTION-001, REALITY-001, FORCES-001, SYSTEMS-001, FRICTION-001, OPPORTUNITY-001, CATEGORY-001 |",N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/BUYER-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 15777 bytes, SHA256 848cb362823c..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/CATEGORY-001.md,CATEGORY-001.md,N/A,CATEGORY-001 — Category Constitutional Framework,N/A,**         | Ratified                                                                                                               |,** | Constitutional Framework                                                                                               |,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"**     | NORTH_STAR, FOUNDING_PRINCIPLES, CONSTITUTION-001, REALITY-001, FORCES-001, SYSTEMS-001, FRICTION-001, OPPORTUNITY-001 |",N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/CATEGORY-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 15432 bytes, SHA256 929e748913d8..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/CONSTITUTION-001.md,CONSTITUTION-001.md,N/A,CONSTITUTION-001 — SIOS Constitution,N/A,**         | Ratified                            |,** | Constitutional Document (Immutable) |,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/CONSTITUTION-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 14252 bytes, SHA256 09dc188363b7..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/ECOSYSTEM-001.md,ECOSYSTEM-001.md,N/A,ECOSYSTEM-001.md,N/A,** Foundational,** Framework Document,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/ECOSYSTEM-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9295 bytes, SHA256 1625d92c56a5..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/FORCES-001.md,FORCES-001.md,N/A,FORCES-001.md,N/A,**         | Ratified               |,** | Foundational Framework |,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/FORCES-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 13342 bytes, SHA256 94f9b34b2d0a..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/FRICTION-001.md,FRICTION-001.md,N/A,FRICTION-001,N/A,**      | Ratified Framework |,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/FRICTION-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9693 bytes, SHA256 a30a1a707773..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/GTM-001.md,GTM-001.md,N/A,GTM-001 — Go-To-Market Constitution,N/A,** Ratified Constitutional Framework,N/A,** Zyppi Constitutional Architecture,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/GTM-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 11707 bytes, SHA256 79385b143e49..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/LANGUAGE-001.md,LANGUAGE-001.md,N/A,LANGUAGE-001.md — Constitutional Framework for Structural Language,N/A,**     | Ratified                                                                                                                                                                      |,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,"** | NORTH_STAR.md, FOUNDING_PRINCIPLES.md, CONSTITUTION-001.md, REALITY-001.md, FORCES-001.md, SYSTEMS-001.md, FRICTION-001.md, OPPORTUNITY-001.md, CATEGORY-001.md, BUYER-001.md |",N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/LANGUAGE-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 11937 bytes, SHA256 2833825391ce..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/OPPORTUNITY-001.md,OPPORTUNITY-001.md,N/A,OPPORTUNITY-001,N/A,**         | Ratified Draft                                                       |,** | Framework Document (Evaluation)                                      |,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"**     | REALITY-001, CONSTITUTION-001, FORCES-001, SYSTEMS-001, FRICTION-001 |",N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/OPPORTUNITY-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 11501 bytes, SHA256 cdb306a97c9e..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/REALITY-001.md,REALITY-001.md,N/A,REALITY-001,N/A,**         | Ratified                |,** | Constitutional Document |,N/A,N/A,Zyppi,CANONICAL-ACTIVE,**     | None                    |,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/REALITY-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9802 bytes, SHA256 a5c87fd75c2c..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/SIOS-000.md,SIOS-000.md,N/A,SIOS-000 — Strategic Intelligence & Operating System,N/A,**         | Foundational                          |,** | Constitutional Index                  |,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/SIOS-000.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 14571 bytes, SHA256 8affec8a4d15..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/SYSTEMS-001.md,SYSTEMS-001.md,N/A,SYSTEMS-001 — Universal Systems Framework,N/A,**         | Ratified                                  |,** | Framework Document                        |,N/A,N/A,N/A,CANONICAL-ACTIVE,"**     | REALITY-001, CONSTITUTION-001, FORCES-001 |",N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/07-SIOS/SYSTEMS-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 12769 bytes, SHA256 c6d9f2f5b998..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/08-PRJ/PRJ-001.md,PRJ-001.md,N/A,PRJ-001 — Projection Architecture Constitution,1.0,N/A,N/A,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/08-PRJ/PRJ-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 7705 bytes, SHA256 8163ab58fea2..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/08-PRJ/PRJ-002.md,PRJ-002.md,N/A,PRJ-002 — GS1 Digital Link Projection Specification,1.0,**,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/08-PRJ/PRJ-002.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 6413 bytes, SHA256 e3f738aa6513..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/08-PRJ/PRJ-003.md,PRJ-003.md,N/A,PRJ-003 — Digital Product Passport Projection Specification,1.0,** LOCKED,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/08-PRJ/PRJ-003.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9323 bytes, SHA256 b97f8b8b2b23..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-000.md,RI-000.md,RI-000,RI-000 — Execution Contract v1.0,1.0.0,RATIFIED,Constitutional Engineering Standard,ZRM Constitutional Architecture Council,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-000.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 56121 bytes, SHA256 c0e4d944a496..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-001.md,RI-001.md,RI-001,Part I — Foundations,1.0,RATIFIED — LOCKED — ACTIVE,N/A,Constitutional Architecture Council,N/A,N/A,CANONICAL-ACTIVE,RI-000 Execution Contract v1.0,None (Initial Release),N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 82540 bytes, SHA256 ef1acb56fd6e..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-002.md,RI-002.md,RI-002,Part I — Foundations,1.0,RATIFIED — LOCKED — ACTIVE,N/A,Constitutional Architecture Council,N/A,N/A,CANONICAL-ACTIVE,RI-000 Execution Contract v1.0,None (Initial Release),N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-002.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 59233 bytes, SHA256 427fd30fbbd9..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-003.md,RI-003.md,RI-003,RI-003 — Constitutional Verification Framework,1.0,RATIFIED — LOCKED — ACTIVE,N/A,Constitutional Architecture Council,N/A,N/A,CANONICAL-ACTIVE,RI-000 Execution Contract v1.0,None (Initial Release),N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-003.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 104242 bytes, SHA256 a6f053d5d7ad..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-004.md,RI-004.md,RI-004,RI-004 — Registry Population Engine,1.0,RATIFIED — LOCKED — ACTIVE,N/A,Constitutional Architecture Council,N/A,N/A,CANONICAL-ACTIVE,RI-000 Execution Contract v1.0,None (Initial Release),N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-004.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 69461 bytes, SHA256 1e0d1d5cf0d8..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-005.md,RI-005.md,N/A,RI-005 — Registry Publication & Distribution Framework,N/A,**     Constitutional Draft – Approved for Locking,N/A,**  Zyppi Constitutional Architecture Council,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-005.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 10118 bytes, SHA256 b1bd9f2c3f2a..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.A.md,RI-006.A.md,N/A,RI-006.A — Runtime Foundations,N/A,N/A,N/A,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.A.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9329 bytes, SHA256 c4fabf815532..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.B.md,RI-006.B.md,N/A,RI-006.B — Runtime Lifecycle,N/A,N/A,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.B.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9219 bytes, SHA256 16b68fdeddf1..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.C.md,RI-006.C.md,N/A,RI-006.C — Runtime Lifecycle & Execution Context,N/A,** Constitutional Draft,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,**,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.C.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 7927 bytes, SHA256 9fe92357e476..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.D.md,RI-006.D.md,N/A,RI-006.D — Runtime Resolution Engine,N/A,** Ratified Draft v1.0,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.D.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 7682 bytes, SHA256 c86bd10e082a..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.E.md,RI-006.E.md,N/A,RI-006.E — Runtime Evidence & Explainability,N/A,** Ratified Draft v1.0,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.E.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 7842 bytes, SHA256 434c0b76c609..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.F.md,RI-006.F.md,N/A,RI-006.F — Runtime Constitutional Contracts,N/A,** Ratified Draft v1.0,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/09-RI/RI-006.F.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 8011 bytes, SHA256 3f239f7ba986..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/10-ARM/ARM-001.md,ARM-001.md,N/A,ARM-001 Asset Reality Model,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/10-ARM/ARM-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 30925 bytes, SHA256 3a20c2577327..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/10-ARM/ARM-P-001.md,ARM-P-001.md,N/A,ARM-P-001 — Product Profile Constitution,N/A,RATIFIED,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/10-ARM/ARM-P-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 3451 bytes, SHA256 f6ac6c6eab54..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/BAS-001.md,BAS-001.md,N/A,BAS-001,1.0,Constitutional Draft,Strategic Planning,Companion Specification,N/A,N/A,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/BAS-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 6507 bytes, SHA256 a692cf8a1c66..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CAA-001.md,CAA-001.md,N/A,CAA-001,1.0,Constitutional Draft,N/A,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CAA-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 9276 bytes, SHA256 eafa8bcfbd3f..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CEP-001.md,CEP-001.md,N/A,CEP-001,1.0,Constitutional Specification,Constitutional,Foundational,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CEP-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 10471 bytes, SHA256 e6f7d8f8eef7..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CES-001.md,CES-001.md,N/A,CES-001,1.0,Constitutional Draft,Strategic Decision Architecture,Companion Specification,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CES-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 43757 bytes, SHA256 080d397900a6..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CMS-001.md,CMS-001.md,N/A,CMS-001,1.0,Constitutional,N/A,Cross-Constitution Specification,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/CMS-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 10626 bytes, SHA256 58857ec53810..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/EAA-001.md,EAA-001.md,N/A,EAA-001,N/A,N/A,N/A,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/11-ECONO/EAA-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 5182 bytes, SHA256 86be3fa3fa7c..."
FILE,DOCS/ZyGOV/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/12-CMM/CMM-001.md,CMM-001.md,N/A,CMM-001,1.0,Constitutional Draft,Foundational Mathematics,Constitutional Specification,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-FAMILIES,DOCS/CONSTITUTION/03-CONSTITUTIONAL-FAMILIES/12-CMM/CMM-001.md,MOVE_TO_TARGET,N/A,CRITICAL,S03,Primary Constitutional Family specification,"File size 103371 bytes, SHA256 d5685efc27fb..."
FILE,DOCS/ZyGOV/CONSTITUTION/04-SECONDARY-CONSTITUTIONAL-CONSTRUCTS/BINDING/ADDRESSING-001-v0.4.0-Unfict-Succession-Revision.md,ADDRESSING-001-v0.4.0-Unfict-Succession-Revision.md,N/A,ADDRESSING-001,N/A,** **DRAFT — UNFICT SUCCESSION REVISION / RATIFICATION CANDIDATE**,** Secondary Cross-Constitutional Construct + Public Internet Binding Profile,**,N/A,Transition/Both,CANONICAL-ACTIVE,N/A,**,N/A,CONSTITUTION-SECONDARY,DOCS/CONSTITUTION/04-SECONDARY-CONSTITUTIONAL-CONSTRUCTS/BINDING/ADDRESSING-001-v0.4.0-Unfict-Succession-Revision.md,MOVE_TO_TARGET,N/A,HIGH,S07,Secondary construct with active Unfict succession revision,"File size 119557 bytes, SHA256 df14cf6cca0f..."
FILE,DOCS/ZyGOV/CONSTITUTION/04-SECONDARY-CONSTITUTIONAL-CONSTRUCTS/BINDING/CUSTOM-DOMAIN-ARCHITECTURE-001-v0.4.0-Unfict-Succession-Revision.md,CUSTOM-DOMAIN-ARCHITECTURE-001-v0.4.0-Unfict-Succession-Revision.md,N/A,CUSTOM-DOMAIN-ARCHITECTURE-001,N/A,** **DRAFT — UNFICT SUCCESSION REVISION / RATIFICATION CANDIDATE**,** Derived cross-constitutional architecture profile,**,N/A,Transition/Both,CANONICAL-ACTIVE,N/A,**,N/A,CONSTITUTION-SECONDARY,DOCS/CONSTITUTION/04-SECONDARY-CONSTITUTIONAL-CONSTRUCTS/BINDING/CUSTOM-DOMAIN-ARCHITECTURE-001-v0.4.0-Unfict-Succession-Revision.md,MOVE_TO_TARGET,N/A,HIGH,S07,Secondary construct with active Unfict succession revision,"File size 21521 bytes, SHA256 a624cf2866ed..."
FILE,DOCS/ZyGOV/CONSTITUTION/04-SECONDARY-CONSTITUTIONAL-CONSTRUCTS/BINDING/DOMAIN-BINDING-001-v0.3.0-Unfict-Succession-Revision.md,DOMAIN-BINDING-001-v0.3.0-Unfict-Succession-Revision.md,N/A,DOMAIN-BINDING-001,N/A,** **DRAFT — UNFICT SUCCESSION REVISION / RATIFICATION CANDIDATE**,** Derived implementation-facing profile for customer-controlled P4 namespaces,**,N/A,Transition/Both,CANONICAL-ACTIVE,N/A,**,N/A,CONSTITUTION-SECONDARY,DOCS/CONSTITUTION/04-SECONDARY-CONSTITUTIONAL-CONSTRUCTS/BINDING/DOMAIN-BINDING-001-v0.3.0-Unfict-Succession-Revision.md,MOVE_TO_TARGET,N/A,HIGH,S07,Secondary construct with active Unfict succession revision,"File size 22336 bytes, SHA256 4625e2b81d09..."
